,Zusammenfassung,Min_Kompressionsrate,Max_Kompressionsrate,Endgueltige_Kompressionsrate,länge Zusammenfassung,länge Ausgangstext,batch_texts,batch_output,text,text_rank_text,tokens_gesamt,token_text_rank,desired_compression_rate,text_rank_compression_rate,current_compression_rate,compression_difference,reduction_multiplier,ent_com_rate
68,PM Narendra Modi took a wristwatch by British company Sekonda and a decorative porcelain from the external affairs ministrys repository this year. All gifts received by ministers and officials have to be deposited at the,39,58.5,92.10526315789474,35,38,[],['PM Narendra Modi took a wristwatch by British company Sekonda and a decorative porcelain from the external affairs ministrys repository this year. All gifts received by ministers and officials have to be deposited at the'],"PM Narendra Modi took a wristwatch by British company Sekonda and a decorative porcelain from the external affairs ministrys repository this year. All gifts received by ministers and officials have to be deposited at the repository, called toshakhana. However, a recipient can take home gifts valued under .5,000.","PM Narendra Modi took a wristwatch by British company Sekonda and a decorative porcelain from the external affairs ministrys repository this year. All gifts received by ministers and officials have to be deposited at the repository, called toshakhana",48,38,0.59,0.7916666666666666,0.7916666666666666,-0.20166666666666666,0.7452631578947368,0.7291666666666666
69,"The Brihanmumbai Electric Supply and Transport (BEST) is planning to shift its 20 year old museum from Wadala to Byculla zoo in Mumbai. ""The museum is far away, and people have often complained they don't visit as the travel is a pain,"" said an official.",63,113.0,75.0,45,60,[],"['The Brihanmumbai Electric Supply and Transport (BEST) is planning to shift its 20 year old museum from Wadala to Byculla zoo in Mumbai. ""The museum is far away, and people have often complained they don\'t visit as the travel is a pain,"" said an official.']","The Brihanmumbai Electric Supply and Transport (BEST) is planning to shift its 20 year old museum from Wadala to Byculla zoo in Mumbai, authorities said. ""The museum is far away, and people have often complained they don.t visit as the travel is a pain,"" said an official. The authorities expect that the shift will bring in more visitors and revenues.","The Brihanmumbai Electric Supply and Transport (BEST) is planning to shift its 20 year old museum from Wadala to Byculla zoo in Mumbai, authorities said. ""The museum is far away, and people have often complained they don.t visit as the travel is a pain,"" said an official. The authorities expect that the shift will bring in more visitors and revenues.",60,60,0.69,1.0344827586206897,1.0,-0.31000000000000005,0.69,0.75
70,Priyanka Chopra and Bryan Adams came together to support the organisation Hear The World Foundation. The foundation works for people with hearing disabilities. Priyanka shared a picture with singer Bryan Adams on Instagram.,44,66.0,78.57142857142857,33,42,[],['Priyanka Chopra and Bryan Adams came together to support the organisation Hear The World Foundation. The foundation works for people with hearing disabilities. Priyanka shared a picture with singer Bryan Adams on Instagram.'],"Priyanka Chopra has shared a picture with singer Bryan Adams on Instagram which she captioned, ""Was so good to see you again."" Priyanka and Bryan came together to support the organisation Hear The World Foundation, which works for people with hearing disabilities. Adams is known for songs like Summer of 69 and (Everything I Do) I Do It for You.","Priyanka Chopra has shared a picture with singer Bryan Adams on Instagram which she captioned, ""Was so good to see you again."" Priyanka and Bryan came together to support the organisation Hear The World Foundation, which works for people with hearing disabilities",60,42,0.67,0.7,0.7,-0.029999999999999916,0.9571428571428573,0.55
71,I T department recovered .5 crore in cash from Karnataka minister DK Shivakumars Delhi residence. 39 places linked to the in charge of hospitality for 44 Gujarat Congress MLAs in Bengaluru.,55,82.5,58.490566037735846,31,53,[],['I T department recovered .5 crore in cash from Karnataka minister DK Shivakumars Delhi residence. 39 places linked to the in charge of hospitality for 44 Gujarat Congress MLAs in Bengaluru.'],"The Income Tax Department recovered .5 crore in cash from Karnataka minister DK Shivakumars Delhi residence after it raided 39 places linked to the in charge of hospitality for 44 Gujarat Congress MLAs in Bengaluru. Meanwhile, Karnataka Chief Minister Siddaramaiah said, ""In order to meet political conspiracies, I T department has been used. This is not fair in politics.""","The Income Tax Department recovered .5 crore in cash from Karnataka minister DK Shivakumars Delhi residence after it raided 39 places linked to the in charge of hospitality for 44 Gujarat Congress MLAs in Bengaluru. Meanwhile, Karnataka Chief Minister Siddaramaiah said, ""In order to meet political conspiracies, I T department has been used",59,53,0.49,0.9298245614035088,0.8983050847457628,-0.40830508474576277,0.5454716981132075,0.5254237288135594
72,"Actress Swara Bhasker said that if as an actress, she works for as many days as an actor, then she should also expect an equal amount of pay.",53,79.5,54.90196078431373,28,51,[],"['Actress Swara Bhasker said that if as an actress, she works for as many days as an actor, then she should also expect an equal amount of pay.']","Actress Swara Bhasker, while addressing pay disparity in Bollywood, has said that if as an actress, she works for as many days as an actor, then she should also expect an equal amount of pay. Swara added, ""If you see in Hollywood, women are taking up this whole question of equality... so why cant Bollywood take its cue from them.""","Actress Swara Bhasker, while addressing pay disparity in Bollywood, has said that if as an actress, she works for as many days as an actor, then she should also expect an equal amount of pay. Swara added, ""If you see in Hollywood, women are taking up this whole question of equality",60,51,0.41,0.85,0.85,-0.44,0.4823529411764706,0.4666666666666667
73,"Costumes worn by actors Judi Dench and AIi Fazal during the shooting of the film Victoria & Abdul will be displayed at Queen Victorias home, the Osborne House",42,63.0,70.0,28,40,[],"['Costumes worn by actors Judi Dench and AIi Fazal during the shooting of the film Victoria & Abdul will be displayed at Queen Victorias home, the Osborne House']","Costumes worn by actors Judi Dench and AIi Fazal during the shooting of the film Victoria & Abdul will be displayed at Queen Victorias home, the Osborne House in the UK. They will go on display for public Friday onwards. Most of the scenes from the film were also shot in the same house.","Costumes worn by actors Judi Dench and AIi Fazal during the shooting of the film Victoria & Abdul will be displayed at Queen Victorias home, the Osborne House in the UK. They will go on display for public Friday onwards",54,40,0.46,0.7407407407407407,0.7407407407407407,-0.2807407407407407,0.6210000000000001,0.5185185185185185
74,"He was dealing with her so gracefully without demeaning her, says the actor. ""It",19,38.0,73.68421052631578,14,19,[],"['He was dealing with her so gracefully without demeaning her, says the actor. ""It']","Filmmaker Imtiaz Ali has revealed that when he first met Shah Rukh Khan, a drunk girl was hanging on to him. ""It was in London for a film festival...He was dealing with her so gracefully without demeaning her,"" he added. Imtiaz further said, ""Gauri (SRKs wife) was also with him and everybody was trying to deal with this crazy fan"".","""It was in London for a film festival.He was dealing with her so gracefully without demeaning her,"" he added",60,19,0.2,0.31666666666666665,0.31666666666666665,-0.11666666666666664,0.6315789473684211,0.23333333333333334
75,The approval comes in wake of a 2006 Supreme Courts verdict. Yogi Adityanath government has approved making the registration of marriages compulsory for all religions and castes in Uttar Pradesh. The court had asked Centre and state governments to draft rules for making marriage registration compulsory.,46,69.0,104.54545454545455,46,44,[],['The approval comes in wake of a 2006 Supreme Courts verdict. Yogi Adityanath government has approved making the registration of marriages compulsory for all religions and castes in Uttar Pradesh. The court had asked Centre and state governments to draft rules for making marriage registration compulsory.'],"Yogi Adityanath government has approved making the registration of marriages compulsory for all religions and castes in Uttar Pradesh. The approval comes in wake of a 2006 Supreme Courts verdict, which asked Centre and state governments to draft rules for making marriage registration compulsory. Reportedly, .10 fine will be levied for delay up to a year and .50 beyond that.","Yogi Adityanath government has approved making the registration of marriages compulsory for all religions and castes in Uttar Pradesh. The approval comes in wake of a 2006 Supreme Courts verdict, which asked Centre and state governments to draft rules for making marriage registration compulsory",60,44,0.63,0.7333333333333333,0.7333333333333333,-0.10333333333333328,0.8590909090909091,0.7666666666666667
76,The National Green Tribunal (NGT) has directed the irrigation departments of Delhi and Uttar Pradesh to remove debris from the Yamuna floodplains within three weeks. The,46,69.0,59.09090909090909,26,44,[],['The National Green Tribunal (NGT) has directed the irrigation departments of Delhi and Uttar Pradesh to remove debris from the Yamuna floodplains within three weeks. The'],"The National Green Tribunal (NGT) on Tuesday directed the irrigation departments of Delhi and Uttar Pradesh to remove debris from the Yamuna floodplains within three weeks. The NGT added that any .inaction on part of authorities cannot be tolerated.. Notably, the Tribunal has reconstituted the Principal Committee responsible for overseeing the execution of the Yamuna cleaning project.","The National Green Tribunal (NGT) on Tuesday directed the irrigation departments of Delhi and Uttar Pradesh to remove debris from the Yamuna floodplains within three weeks. Notably, the Tribunal has reconstituted the Principal Committee responsible for overseeing the execution of the Yamuna cleaning project.",57,44,0.4,0.7719298245614035,0.7719298245614035,-0.37192982456140344,0.5181818181818182,0.45614035087719296
77,Eight time Olympic gold medallist Usain Bolt warned his fellow athletes that they must stop doping otherwise track and field will die. On being asked about how he,60,90.0,48.275862068965516,28,58,[],['Eight time Olympic gold medallist Usain Bolt warned his fellow athletes that they must stop doping otherwise track and field will die. On being asked about how he'],"Speaking ahead of his final appearance on the field at the upcoming world championships, eight time Olympic gold medallist Usain Bolt warned his fellow athletes that they must stop doping otherwise track and field will die. On being asked about how he would feel in the 100m final at the upcoming world championships, Bolt said, ""Unbeatable and unstoppable"".","Speaking ahead of his final appearance on the field at the upcoming world championships, eight time Olympic gold medallist Usain Bolt warned his fellow athletes that they must stop doping otherwise track and field will die. On being asked about how he would feel in the 100m final at the upcoming world championships, Bolt said, ""Unbeatable and unstoppable"".",58,58,0.39,1.0175438596491229,1.0,-0.61,0.39,0.4827586206896552
78,"No damages have been reported in the incident. ""The electricity metre board had caught fire,"" said a fire official.",19,38.0,100.0,19,19,[],"['No damages have been reported in the incident. ""The electricity metre board had caught fire,"" said a fire official.']","A minor fire broke out in the basement of former Delhi Chief Minister Sheila Dixits house in Delhis Nizamuddin on Wednesday morning. ""We got a call at around 9:30 am about a fire. We sent two fire tenders to the spot. The electricity metre board had caught fire,"" said a fire official. No damages have been reported in the incident.","The electricity metre board had caught fire,"" said a fire official. No damages have been reported in the incident.",60,19,0.25,0.31666666666666665,0.31666666666666665,-0.06666666666666665,0.7894736842105263,0.31666666666666665
79,A woman in Keralas Kochi area bit off the tongue of a neighbour on Monday night when he allegedly tried to rape her. The woman filed a police complaint against her 30 year old neighbour,50,75.0,72.91666666666666,35,48,[],['A woman in Keralas Kochi area bit off the tongue of a neighbour on Monday night when he allegedly tried to rape her. The woman filed a police complaint against her 30 year old neighbour'],A woman in Keralas Kochi area bit off the tongue of a neighbour on Monday night when he allegedly tried to rape her. The woman filed a police complaint against her 30 year old neighbour and produced a two centimetre strip of the tongue at the police station. The accused allegedly had similar charges against him earlier.,A woman in Keralas Kochi area bit off the tongue of a neighbour on Monday night when he allegedly tried to rape her. The woman filed a police complaint against her 30 year old neighbour and produced a two centimetre strip of the tongue at the police station,57,48,0.47,0.8727272727272727,0.8421052631578947,-0.3721052631578947,0.558125,0.6140350877192983
80,"The incident came to light after she complained of stomach ache and was taken to the hospital. The police have arrested one of the accused, who is a juvenile, while the other is on the run.",66,116.0,57.14285714285714,36,63,[],"['The incident came to light after she complained of stomach ache and was taken to the hospital. The police have arrested one of the accused, who is a juvenile, while the other is on the run.']","A 15 year old Haryana girl has been found to be seven months pregnant after two of her cousins allegedly raped her several times. The incident came to light after she complained of stomach ache and was taken to the hospital on July 29. The police have arrested one of the accused, who is a juvenile, while the other is on the run.","A 15 year old Haryana girl has been found to be seven months pregnant after two of her cousins allegedly raped her several times. The incident came to light after she complained of stomach ache and was taken to the hospital on July 29. The police have arrested one of the accused, who is a juvenile, while the other is on the run.",63,63,0.55,1.05,1.0,-0.44999999999999996,0.55,0.5714285714285714
81,"Actress Koena Mitra has filed a sexual harassment complaint after receiving lewd phone calls from a stranger. The man reportedly kept calling her, offered her money for a night out and",35,52.5,91.17647058823529,31,34,[],"['Actress Koena Mitra has filed a sexual harassment complaint after receiving lewd phone calls from a stranger. The man reportedly kept calling her, offered her money for a night out and']","Actress Koena Mitra has filed a sexual harassment complaint after receiving lewd phone calls from a stranger. The man reportedly kept calling her, offered her money for a night out and verbally abused her. ""From July 24, I started getting calls from random numbers,"" said Koena. She decided to approach the police when the calls didnt stop coming.","Actress Koena Mitra has filed a sexual harassment complaint after receiving lewd phone calls from a stranger. The man reportedly kept calling her, offered her money for a night out and verbally abused her",58,34,0.43,0.5862068965517241,0.5862068965517241,-0.1562068965517241,0.733529411764706,0.5344827586206896
82,"22 of 29, or 76% of ministers in the new Bihar cabinet face criminal charges against them. 21 ministers (72%) are crorepatis, a little less than 22 (79%) in the previous government. 19 ministers (69%) were charged with criminal offences in the last government.",50,75.0,91.66666666666666,44,48,[],"['22 of 29, or 76% of ministers in the new Bihar cabinet face criminal charges against them. 21 ministers (72%) are crorepatis, a little less than 22 (79%) in the previous government. 19 ministers (69%) were charged with criminal offences in the last government.']","As many as 22 of 29, or 76% of ministers in the new Bihar cabinet face criminal charges against them, higher than the 19 ministers (69%) in the previous Grand Alliance government. Further, 21 ministers (72%) are crorepatis, a little less than 22 (79%) in the previous government. Also, a minister in the new cabinet earns an average .2.46 crore.","As many as 22 of 29, or 76% of ministers in the new Bihar cabinet face criminal charges against them, higher than the 19 ministers (69%) in the previous Grand Alliance government. Further, 21 ministers (72%) are crorepatis, a little less than 22 (79%) in the previous government",60,48,0.72,0.8,0.8,-0.08000000000000007,0.8999999999999999,0.7333333333333333
83,"Lakshmibai College will be the first college in the University of Delhi to start a crèche facility for the children of its teaching and non teaching staff in August. The crèches will consist of two rooms, a pantry, and a play area",44,66.0,100.0,42,42,[],"['Lakshmibai College will be the first college in the University of Delhi to start a crèche facility for the children of its teaching and non teaching staff in August. The crèches will consist of two rooms, a pantry, and a play area']","Lakshmibai College will be the first college in the University of Delhi to start a crèche facility for the children of its teaching and non teaching staff in August. College principal said the teachers would be able to focus more on their work without worrying about the children. The crèche will consist of two rooms, a pantry, and a play area.","Lakshmibai College will be the first college in the University of Delhi to start a crèche facility for the children of its teaching and non teaching staff in August. The crèche will consist of two rooms, a pantry, and a play area.",61,42,0.6,0.7,0.6885245901639344,-0.08852459016393444,0.8714285714285714,0.6885245901639344
84,"Crowded roads consume one and a half times more fuel per kilometre than good roads. Study found that vehicles traveling on ""average"", crowded roads consumed",35,52.5,73.52941176470588,25,34,[],"['Crowded roads consume one and a half times more fuel per kilometre than good roads. Study found that vehicles traveling on ""average"", crowded roads consumed']","An ongoing study has found that vehicles traveling on ""average"", crowded roads consumed nearly one and a half times more fuel per kilometre compared to .good., fuel efficient roads in Delhi and its suburbs. The motorists hence end up spending more, said a member associated with the study. The cumulative wastage of fuel would allegedly be an extra burden on India.s oil imports bill.","An ongoing study has found that vehicles traveling on ""average"", crowded roads consumed nearly one and a half times more fuel per kilometre compared to .good., fuel efficient roads in Delhi and its suburbs",64,34,0.34,0.5666666666666667,0.53125,-0.19124999999999998,0.64,0.390625
85,"Team India will play a record 23 home matches this year from September to December. India will host Australia, New Zealand and Sri Lanka during the season. The team will also play a total of three Tests, 11 ODIs and",50,75.0,83.33333333333334,40,48,[],"['Team India will play a record 23 home matches this year from September to December. India will host Australia, New Zealand and Sri Lanka during the season. The team will also play a total of three Tests, 11 ODIs and']","Team India will play a record 23 home matches this year from September to December, the BCCI announced on Tuesday. India will host Australia, New Zealand and Sri Lanka during the season, with the team playing a total of three Tests, 11 ODIs and nine T20Is at home. Thiruvananthapuram and Barsapara in Assam may be added as Test venues.","Team India will play a record 23 home matches this year from September to December, the BCCI announced on Tuesday. India will host Australia, New Zealand and Sri Lanka during the season, with the team playing a total of three Tests, 11 ODIs and nine T20Is at home",59,48,0.52,0.8135593220338984,0.8135593220338984,-0.29355932203389834,0.6391666666666667,0.6779661016949152
86,"Google has clarified that it has no ""information on [its] records with respect to Harshit Sharmas candidacy"" The news about the tech giant hiring the class 12 Chandigarh boy went viral. It was reported that he would get .4 lakh monthly as trainee graphic designer.",59,88.5,78.94736842105263,45,57,[],"['Google has clarified that it has no ""information on [its] records with respect to Harshit Sharmas candidacy"" The news about the tech giant hiring the class 12 Chandigarh boy went viral. It was reported that he would get .4 lakh monthly as trainee graphic designer.']","Google has clarified that it has no ""information on [its] records with respect to Harshit Sharmas candidacy"", after a news about the tech giant hiring the class 12 Chandigarh boy went viral. It was reported that Harshit would get .4 lakh monthly as trainee graphic designer, and .12 lakh monthly after the training completes in a month.","Google has clarified that it has no ""information on [its] records with respect to Harshit Sharmas candidacy"", after a news about the tech giant hiring the class 12 Chandigarh boy went viral. It was reported that Harshit would get .4 lakh monthly as trainee graphic designer, and .12 lakh monthly after the training completes in a month.",57,57,0.75,1.0,1.0,-0.25,0.75,0.7894736842105263
87,"The teacher, Bharati Meher, said the incident took place around two years ago. She told a class eight student she had a headache and the latter offered to massage her.",54,81.0,57.692307692307686,30,52,[],"['The teacher, Bharati Meher, said the incident took place around two years ago. She told a class eight student she had a headache and the latter offered to massage her.']","A female teacher in Odisha was suspended on Tuesday for allegedly getting a massage by a schoolgirl on school premises. The teacher, Bharati Meher, said the incident took place around two years ago when she told a class eight student she had a headache and the latter offered to massage her head. A video of the incident went viral online.","A female teacher in Odisha was suspended on Tuesday for allegedly getting a massage by a schoolgirl on school premises. The teacher, Bharati Meher, said the incident took place around two years ago when she told a class eight student she had a headache and the latter offered to massage her head",60,52,0.51,0.8666666666666667,0.8666666666666667,-0.3566666666666667,0.5884615384615385,0.5
88,Passengers were stranded on Greek island Zakynthos for days. EasyJet plane developed technical difficulties on Sunday. Replacement plane couldnt fly in due to mating turtles.,63,113.0,41.66666666666667,25,60,[],['Passengers were stranded on Greek island Zakynthos for days. EasyJet plane developed technical difficulties on Sunday. Replacement plane couldnt fly in due to mating turtles.'],"Passengers were stranded on Greek island Zakynthos for days after their easyJet plane developed technical difficulties on Sunday and a replacement plane couldnt fly in due to mating turtles. A flyer said there was no easyJet representative and passengers were forced to wait through ""hours of nothingness."" The airport has a night curfew to protect vulnerable loggerhead turtles breeding nearby. ","Passengers were stranded on Greek island Zakynthos for days after their easyJet plane developed technical difficulties on Sunday and a replacement plane couldnt fly in due to mating turtles. A flyer said there was no easyJet representative and passengers were forced to wait through ""hours of nothingness."" The airport has a night curfew to protect vulnerable loggerhead turtles breeding nearby",61,60,0.56,1.0,0.9836065573770492,-0.4236065573770491,0.5693333333333334,0.4098360655737705
89,A picture of Sushant Singh Rajput in a spacesuit at the National Aeronaut,27,40.5,50.0,13,26,[],['A picture of Sushant Singh Rajput in a spacesuit at the National Aeronaut'],"A picture of Sushant Singh Rajput in a spacesuit at the National Aeronautics and Space Administration (NASA) has been shared on Twitter by producer Viki Rajani. The actor has started undergoing training for his role as an astronaut in the upcoming film Chanda Mama Door Ke. Directed by Sanjay Puran Singh Chauhan, the film will release on January 26, 2018.",A picture of Sushant Singh Rajput in a spacesuit at the National Aeronautics and Space Administration (NASA) has been shared on Twitter by producer Viki Rajani,60,26,0.24,0.43333333333333335,0.43333333333333335,-0.19333333333333336,0.5538461538461538,0.21666666666666667
90,Sri Lankan national arrested for allegedly using a fake ticket to enter a terminal at the Delhi Airport. Fernando told officials he had used a cancelled ticket to see off his mother.,45,67.5,74.4186046511628,32,43,[],['Sri Lankan national arrested for allegedly using a fake ticket to enter a terminal at the Delhi Airport. Fernando told officials he had used a cancelled ticket to see off his mother.'],"A Sri Lankan national was arrested for allegedly using a fake ticket to enter a terminal at the Delhi Airport on Monday, officials said. CISF personnel had found the accused, identified as Nuwan U Fernando, roaming suspiciously inside the terminal III building. Fernando told officials he had used a cancelled ticket to enter the airport terminal to see off his mother. ","A Sri Lankan national was arrested for allegedly using a fake ticket to enter a terminal at the Delhi Airport on Monday, officials said. Fernando told officials he had used a cancelled ticket to enter the airport terminal to see off his mother",62,43,0.49,0.7166666666666667,0.6935483870967742,-0.20354838709677425,0.7065116279069766,0.5161290322580645
91,"Two out of six women fell unconscious in the lift due to lack of oxygen. Some trapped people had reportedly contacted the elevator control room, but the police were called when the staff couldnt fix the technical glitch.",43,64.5,92.6829268292683,38,41,[],"['Two out of six women fell unconscious in the lift due to lack of oxygen. Some trapped people had reportedly contacted the elevator control room, but the police were called when the staff couldnt fix the technical glitch.']","Gurugram police on Saturday midnight rescued twenty people who were trapped in a mall lift for nearly 90 minutes. Police said that two out of six women fell unconscious in the lift due to lack of oxygen. Some trapped people had reportedly contacted the elevator control room, but the police were called when the staff couldnt fix the technical glitch.","Police said that two out of six women fell unconscious in the lift due to lack of oxygen. Some trapped people had reportedly contacted the elevator control room, but the police were called when the staff couldnt fix the technical glitch.",60,41,0.48,0.6833333333333333,0.6833333333333333,-0.20333333333333337,0.7024390243902439,0.6333333333333333
92,"Passengers and cabin crew got into an argument on Tuesday after a Delhi Bengaluru SpiceJet flight was repeatedly delayed. The flight was scheduled to depart at 8:55 pm, while passengers were reportedly",45,67.5,74.4186046511628,32,43,[],"['Passengers and cabin crew got into an argument on Tuesday after a Delhi Bengaluru SpiceJet flight was repeatedly delayed. The flight was scheduled to depart at 8:55 pm, while passengers were reportedly']","Passengers and cabin crew got into an argument on Tuesday after a Delhi Bengaluru SpiceJet flight was repeatedly delayed. Passengers, including children, reportedly sat inside the aircraft for hours while no reason was given for the delay. The flight was scheduled to depart at 8:55 pm, while passengers were reportedly accommodated on a different aircraft that departed at 12:25 am. ","Passengers and cabin crew got into an argument on Tuesday after a Delhi Bengaluru SpiceJet flight was repeatedly delayed. The flight was scheduled to depart at 8:55 pm, while passengers were reportedly accommodated on a different aircraft that departed at 12:25 am. ",61,43,0.44,0.711864406779661,0.7049180327868853,-0.26491803278688525,0.6241860465116279,0.5245901639344263
93,"The Panchayat directed him to drink urine of the victim. The initial direction was to compensate the girls family with money, which the man refused, police added.",45,67.5,62.7906976744186,27,43,[],"['The Panchayat directed him to drink urine of the victim. The initial direction was to compensate the girls family with money, which the man refused, police added.']","A 25 year old man from Jammu and Kashmir accused of rape committed suicide after the Panchayat directed him to drink urine of the victim. Police said he also recorded an audio clip before killing himself, wherein he claimed of never raping the girl. The Panchayats initial direction was to compensate the girls family with money, which the man refused, police added.","A 25 year old man from Jammu and Kashmir accused of rape committed suicide after the Panchayat directed him to drink urine of the victim. The Panchayats initial direction was to compensate the girls family with money, which the man refused, police added.",62,43,0.45,0.7166666666666667,0.6935483870967742,-0.24354838709677423,0.6488372093023256,0.43548387096774194
94,Mumbai University results delayed due to new online assessment system. Maharashtra Chief Minister Devendra Fadnavis said the government will implement technological changes systematically and in phases to avoid similar problems.,44,66.0,71.42857142857143,30,42,[],['Mumbai University results delayed due to new online assessment system. Maharashtra Chief Minister Devendra Fadnavis said the government will implement technological changes systematically and in phases to avoid similar problems.'],"Maharashtra Chief Minister Devendra Fadnavis on Tuesday said that the newly adopted online assessment system delayed the declaration of Mumbai University results. He added that the government will implement technological changes systematically and in phases to avoid similar problems in the future. Notably, 14 lakh out of the 17.5 lakh answer sheets have been evaluated so far. ",Maharashtra Chief Minister Devendra Fadnavis on Tuesday said that the newly adopted online assessment system delayed the declaration of Mumbai University results. He added that the government will implement technological changes systematically and in phases to avoid similar problems in the future,58,42,0.55,0.7368421052631579,0.7241379310344828,-0.17413793103448272,0.7595238095238096,0.5172413793103449
95,Shops at the domestic terminal of Delhi Airport have been relocated to provide additional space for seamless passenger movement. This comes after a draft report by the Public Accounts Committee said lesser space for passengers due to shops and restaurants,58,87.0,71.42857142857143,40,56,[],['Shops at the domestic terminal of Delhi Airport have been relocated to provide additional space for seamless passenger movement. This comes after a draft report by the Public Accounts Committee said lesser space for passengers due to shops and restaurants'],"Shops at the domestic terminal of Delhi Airport have been relocated to provide additional space for seamless passenger movement, MoS for Civil Aviation Jayant Sinha said on Tuesday. This comes after a draft report by the Public Accounts Committee said lesser space for passengers due to shops and restaurants could hamper passenger movement during a mishap.","Shops at the domestic terminal of Delhi Airport have been relocated to provide additional space for seamless passenger movement, MoS for Civil Aviation Jayant Sinha said on Tuesday. This comes after a draft report by the Public Accounts Committee said lesser space for passengers due to shops and restaurants could hamper passenger movement during a mishap.",56,56,0.52,1.0,1.0,-0.48,0.52,0.7142857142857143
96,Air Force One is the aircraft that carries the President of the United States. The jetliners will be used as the new Air Force One and its backup.,29,43.5,100.0,28,28,[],['Air Force One is the aircraft that carries the President of the United States. The jetliners will be used as the new Air Force One and its backup.'],"The US Air Force is negotiating with Boeing to purchase two 747 8 jetliners once built for Russian airline Transaero, which went bankrupt before the planes were delivered. The jetliners will be used as the new Air Force One and its backup. Air Force One is the aircraft that carries the President of the United States. ",The jetliners will be used as the new Air Force One and its backup. Air Force One is the aircraft that carries the President of the United States,57,28,0.49,0.509090909090909,0.49122807017543857,-0.001228070175438578,0.9975,0.49122807017543857
97,Allahabad High Court to hear fresh appeals filed by Rajesh and Nupur Talwar. They are challenging their conviction,33,49.5,56.25,18,32,[],['Allahabad High Court to hear fresh appeals filed by Rajesh and Nupur Talwar. They are challenging their conviction'],"The Allahabad High Court on Tuesday said it would hear fresh appeals filed by Rajesh and Nupur Talwar challenging their conviction in the murder of their daughter Aarushi and domestic help, Hemraj. The court said it would hear the matter again due to ""contradictions"" in some submissions made by the CBI and fixed a hearing for August 31. ","The Allahabad High Court on Tuesday said it would hear fresh appeals filed by Rajesh and Nupur Talwar challenging their conviction in the murder of their daughter Aarushi and domestic help, Hemraj",59,32,0.3,0.5517241379310345,0.5423728813559322,-0.2423728813559322,0.553125,0.3050847457627119
98,"Of the 1,600, 700 lost their lives by falling off the train,147 were killed while crossing railway tracks, and 20 people died of electric shock.",44,66.0,59.523809523809526,25,42,[],"['Of the 1,600, 700 lost their lives by falling off the train,147 were killed while crossing railway tracks, and 20 people died of electric shock.']","As many as 13 people died while travelling in Mumbais local trains on Sunday, according to railway data. Almost 1,600 people have been killed while travelling in trains in the past six months, it added. Of the 1,600, 700 lost their lives by falling off the train,147 were killed while crossing railway tracks, and 20 people died of electric shock. ","Almost 1,600 people have been killed while travelling in trains in the past six months, it added. Of the 1,600, 700 lost their lives by falling off the train,147 were killed while crossing railway tracks, and 20 people died of electric shock",61,42,0.46,0.7,0.6885245901639344,-0.2285245901639344,0.6680952380952382,0.4098360655737705
99,"Gujarat Congress MLAs staying in Bengaluru resort are not allowed to go out. 30 MLAs from Karnataka have been put in charge of the discipline. These include a lecture on the corruption charges against UPA, and Congress achievements in 60 years, transparency and accountability.",49,73.5,93.61702127659575,44,47,[],"['Gujarat Congress MLAs staying in Bengaluru resort are not allowed to go out. 30 MLAs from Karnataka have been put in charge of the discipline. These include a lecture on the corruption charges against UPA, and Congress achievements in 60 years, transparency and accountability.']","The Gujarat Congress MLAs staying in a Bengaluru resort are not allowed to go out, and 30 MLAs from Karnataka have been put in charge of the discipline. The party has planned seminars and programmes for their entertainment inside the resort. These include a lecture on the corruption charges against UPA, and Congress achievements in 60 years, transparency and accountability.","The Gujarat Congress MLAs staying in a Bengaluru resort are not allowed to go out, and 30 MLAs from Karnataka have been put in charge of the discipline. These include a lecture on the corruption charges against UPA, and Congress achievements in 60 years, transparency and accountability.",60,47,0.78,0.7833333333333333,0.7833333333333333,-0.0033333333333332993,0.9957446808510638,0.7333333333333333
